,<built-in function id>,imageLink,origFormat,title
426,https://www.loc.gov/item/2003620064/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm020040/full/pct:12.5/0/default.jpg#h=673&w=865,map,"View of Watertown, Mass., 1879."
427,https://www.loc.gov/item/82690621/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003281/full/pct:6.25/0/default.jpg#h=429&w=540,map,"West Medway, Massachusetts."
428,https://www.loc.gov/item/2010589384/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm020420/full/pct:6.25/0/default.jpg#h=466&w=645,map,"Westborough, Massachusetts, 1888."
429,https://www.loc.gov/item/75694608/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003280/full/pct:12.5/0/default.jpg#h=482&w=844,map,"Westford, Mass. 1886."
430,https://www.loc.gov/item/gm71000573/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:ct006211/full/pct:6.25/0/default.jpg#h=411&w=600,map,Town of Westport.
431,https://www.loc.gov/item/74693244/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003272/full/pct:6.25/0/default.jpg#h=411&w=546,map,Westfield 1875.
432,https://www.loc.gov/item/75694609/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003290/full/pct:6.25/0/default.jpg#h=374&w=575,map,"Williamstown, Mass."
433,https://www.loc.gov/item/75694611/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003310/full/pct:12.5/0/default.jpg#h=672&w=976,map,"Winthrop, Mass."
434,https://www.loc.gov/item/78695092/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003311/full/pct:6.25/0/default.jpg#h=414&w=628,map,"Woburn, Mass., 1883"
435,https://www.loc.gov/item/79695323/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:ct006180/full/pct:12.5/0/default.jpg#h=604&w=832,map,"Woods Hole, Massachusetts"
436,https://www.loc.gov/item/75694610/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:pm003300/full/pct:6.25/0/default.jpg#h=433&w=590,map,"Winchester, Massachusetts 1898."
437,https://www.loc.gov/item/2012588170/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:ct006179/full/pct:12.5/0/default.jpg#h=670&w=443,map,"Map of the city of Worcester, Worcester Co., Mass."
438,https://www.loc.gov/item/2011592135/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764w:ct006178/full/pct:12.5/0/default.jpg#h=646&w=695,map,"Map of the city of Worcester, Worcester Co., Mass."
439,https://www.loc.gov/item/79694191/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774b:pm008781/full/pct:6.25/0/default.jpg#h=439&w=621,map,"Bristol, Rhode Island"
440,https://www.loc.gov/item/2008624024/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774l:pm020220/full/pct:6.25/0/default.jpg#h=542&w=666,map,"Lonsdale, Rhode Island, 1888."
441,https://www.loc.gov/item/75696563/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774n:pm008790/full/pct:6.25/0/default.jpg#h=520&w=635,map,"Newport, R.I. 1878."
442,https://www.loc.gov/item/2003620502/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774n:pm010940/full/pct:6.25/0/default.jpg#h=260&w=678,map,"Newport, R.I. : view from Fort Wolcott, Goat Island"
443,https://www.loc.gov/item/2010589385/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774n:pm020430/full/pct:6.25/0/default.jpg#h=442&w=630,map,"Wickford, Rhode Island, 1888."
444,https://www.loc.gov/item/2008624341/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:pm020280/full/pct:6.25/0/default.jpg#h=482&w=719,map,"Pascoag and vicinity, Rhode Island, 1895."
445,https://www.loc.gov/item/75696564/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:pm008800/full/pct:6.25/0/default.jpg#h=512&w=660,map,"Bird's eye view of Pawtucket & Central Falls, R.I. 1877."
446,https://www.loc.gov/item/00555737/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:ct006257/full/pct:6.25/0/default.jpg#h=380&w=541,map,Map of the city of Providence and town of North Providence
447,https://www.loc.gov/item/86697146/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:pm008812/full/pct:6.25/0/default.jpg#h=386&w=518,map,A bird's-eye view of Providence : showing the new railroad station and State House
448,https://www.loc.gov/item/75696565/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:pm008810/full/pct:12.5/0/default.jpg#h=615&w=881,map,View of the city of Providence as seen from the dome of the new State House.
449,https://www.loc.gov/item/79695301/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774p:ct006256/full/pct:12.5/0/default.jpg#h=845&w=623,map,"Providence harbor, Rhode Island"
450,https://www.loc.gov/item/77693699/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774w:ct006255/full/pct:6.25/0/default.jpg#h=389&w=517,map,"Camp Wetmore, R.I. brigade militia, July 7th to 11th, 1885, Oakland Beach."
451,https://www.loc.gov/item/73694687/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774w:pm008811/full/pct:6.25/0/default.jpg#h=404&w=516,map,"View of Westerly, R.I. 1877."
452,https://www.loc.gov/item/75696566/,//tile.loc.gov/image-services/iiif/service:gmd:gmd377:g3774:g3774w:pm008820/full/pct:6.25/0/default.jpg#h=583&w=729,map,"Aero view of Westerly, Rhode Island 1911."
453,https://www.loc.gov/item/75693145/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784a:pm000770/full/pct:6.25/0/default.jpg#h=430&w=623,map,"Aero view of Ansonia, Connecticut 1921."
454,https://www.loc.gov/item/88694060/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm020521/full/pct:12.5/0/default.jpg#h=769&w=981,map,"View of Bethel, Conn."
455,https://www.loc.gov/item/74693153/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm000772/full/pct:12.5/0/default.jpg#h=812&w=976,map,"Birmingham, Conn. 1876."
456,https://www.loc.gov/item/2007626392/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm020190/full/pct:6.25/0/default.jpg#h=614&w=801,map,"Bird's-eye view of Branford, Connecticut."
457,https://www.loc.gov/item/74693240/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm000773/full/pct:6.25/0/default.jpg#h=523&w=704,map,"View of Bridgeport, Ct. 1875."
458,https://www.loc.gov/item/gm71003380/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:ct006308/full/pct:6.25/0/default.jpg#h=716&w=694,map,"Map of the city of Bridgeport, Conn."
459,https://www.loc.gov/item/75693146/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm000780/full/pct:6.25/0/default.jpg#h=507&w=846,map,"Bristol, Conn. looking north-east."
460,https://www.loc.gov/item/75693147/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784b:pm000790/full/pct:6.25/0/default.jpg#h=598&w=672,map,"Bird's eye view of Bristol, Conn. 1907."
461,https://www.loc.gov/item/2004626473/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784c:ct004095/full/pct:6.25/0/default.jpg#h=720&w=479,map,"[Map of town of Canaan, Connecticut]."
462,https://www.loc.gov/item/74693236/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784c:pm000792/full/pct:12.5/0/default.jpg#h=786&w=944,map,"View of Cheshire, Connecticut 1882."
463,https://www.loc.gov/item/74693231/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784c:pm000794/full/pct:12.5/0/default.jpg#h=786&w=996,map,"View of Clinton, Connecticut 1881."
464,https://www.loc.gov/item/2008624184/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784c:pm020230/full/pct:6.25/0/default.jpg#h=507&w=613,map,"View of Collinsville, Conn."
465,https://www.loc.gov/item/74693229/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784d:pm000795/full/pct:6.25/0/default.jpg#h=405&w=517,map,"View of Danbury, Conn. 1875."
466,https://www.loc.gov/item/85695099/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784d:pm000798/full/pct:6.25/0/default.jpg#h=388&w=734,map,"Danbury, Conn."
467,https://www.loc.gov/item/99462706/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784d:pm000809/full/pct:6.25/0/default.jpg#h=534&w=721,map,"Derby, Shelton, and East Derby, Conn., 1898."
468,https://www.loc.gov/item/73694677/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784d:pm000797/full/pct:12.5/0/default.jpg#h=624&w=808,map,"City of Derby, Connecticut."
469,https://www.loc.gov/item/2008624295/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784e:pm020250/full/pct:6.25/0/default.jpg#h=519&w=667,map,"View of East Haddam, Connecticut, and Goodspeeds Landing : 1880."
470,https://www.loc.gov/item/91680391/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784e:pm000808/full/pct:6.25/0/default.jpg#h=369&w=524,map,"[Bird's-eye view of Thompsonville (now Enfield), Connecticut]."
471,https://www.loc.gov/item/74693147/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784e:pm000802/full/pct:12.5/0/default.jpg#h=800&w=1022,map,"View of Essex, Centerbrook & Ivoryton, Conn. 1881."
472,https://www.loc.gov/item/2011589312/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784g:la002054/full/pct:6.25/0/default.jpg#h=884&w=712,map,"Map of the town of Goshen, Litchfield County, Connecticut"
473,https://www.loc.gov/item/gm69002790/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784h:ct006307/full/pct:12.5/0/default.jpg#h=837&w=638,map,"Mill River, Hamden, Connecticut. Flood plains."
474,https://www.loc.gov/item/2011589284/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784h:ct003489/full/pct:6.25/0/default.jpg#h=644&w=501,map,Plan of the city of Hartford : from a survey made in 1824
475,https://www.loc.gov/item/79695213/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784h:ct006306/full/pct:12.5/0/default.jpg#h=593&w=424,map,Geer's New map of the city of Hartford : from the latest surveys.
476,https://www.loc.gov/item/2007630431/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784h:ct002239/full/pct:12.5/0/default.jpg#h=702&w=925,map,"Map of pioneer Hartford : founded 1636, incorporated 1784, showing early landmarks and the locations of historical events"
477,https://www.loc.gov/item/74693145/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784h:pm000807/full/pct:12.5/0/default.jpg#h=806&w=856,map,"View of Higganum, Connecticut 1881."
478,https://www.loc.gov/item/75693148/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784j:pm000810/full/pct:6.25/0/default.jpg#h=341&w=518,map,"Jewett City, Conn."
479,https://www.loc.gov/item/74693144/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000811/full/pct:12.5/0/default.jpg#h=652&w=946,map,"View of Madison, Conn. 1881."
480,https://www.loc.gov/item/75693150/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000820/full/pct:6.25/0/default.jpg#h=686&w=971,map,"Aero view of Manchester, Connecticut 1914."
481,https://www.loc.gov/item/73693115/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000830/full/pct:6.25/0/default.jpg#h=480&w=726,map,"Aero view of Meriden, Connecticut 1918."
482,https://www.loc.gov/item/75693151/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000840/full/pct:6.25/0/default.jpg#h=647&w=761,map,"Middletown, Conn. 1877."
483,https://www.loc.gov/item/78692975/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000851/full/pct:6.25/0/default.jpg#h=472&w=724,map,"Aero view of Middletown, Connecticut, 1915"
484,https://www.loc.gov/item/73693133/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000850/full/pct:6.25/0/default.jpg#h=444&w=704,map,"Aero view of Middletown, Connecticut 1915"
485,https://www.loc.gov/item/2003620278/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:ct001054/full/pct:12.5/0/default.jpg#h=758&w=597,map,A plan of the lands in New London sequestred for the sole use and improvement of the Mohegan Indian tribe
486,https://www.loc.gov/item/74693238/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784m:pm000853/full/pct:12.5/0/default.jpg#h=760&w=972,map,"View of Mystic River & Mystic Bridge, Conn. 1879."
487,https://www.loc.gov/item/74693234/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000854/full/pct:6.25/0/default.jpg#h=407&w=521,map,"View of Naugatuck, Conn. 1877."
488,https://www.loc.gov/item/75693152/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000860/full/pct:6.25/0/default.jpg#h=519&w=719,map,"Bird's-eye view of Naugatuck, Connecticut 1906."
489,https://www.loc.gov/item/2011589292/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:la002047/full/pct:6.25/0/default.jpg#h=730&w=960,map,"[Map of the town of New Hartford, Litchfield Co., Conn.]."
490,https://www.loc.gov/item/74693235/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000861/full/pct:6.25/0/default.jpg#h=411&w=521,map,"View of New Britain, Conn. 1875."
491,https://www.loc.gov/item/2011589293/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:ct002222/full/pct:6.25/0/default.jpg#h=730&w=943,map,Plan of New Haven
492,https://www.loc.gov/item/75693153/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000870/full/pct:6.25/0/default.jpg#h=568&w=736,map,"The city of New Haven, Conn. 1879."
493,https://www.loc.gov/item/2011589300/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:ct003420/full/pct:6.25/0/default.jpg#h=435&w=663,map,Map of 400 valuable lots in the eastern section of the city of New Haven : for sale by Franklin & Jenkins on Thursday 24th Septr. 1835 at 12 o'clock at the Merchts. Ex. in the city of New York
494,https://www.loc.gov/item/00553990/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:ct006305/full/pct:12.5/0/default.jpg#h=693&w=492,map,Map showing the routes of the contemplated rail road from New-Haven to Hartford
495,https://www.loc.gov/item/2011589297/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:la002048/full/pct:6.25/0/default.jpg#h=687&w=504,map,A plan of the town of New Haven : with all the buildings in 1748 taken by the Hon. Gen. Wadsworth of Durham to which are added the names and professions of the inhabitants at that period : also the location of lots to many of the first grantees
496,https://www.loc.gov/item/2011589302/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:la002051/full/pct:6.25/0/default.jpg#h=874&w=638,map,"[Map of New Milford, Litchfield Co., Conn.]."
497,https://www.loc.gov/item/75693155/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000890/full/pct:6.25/0/default.jpg#h=490&w=596,map,"Bird's-eye-view of New Milford, Connecticut, 1906."
498,https://www.loc.gov/item/86697076/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:ct006396/full/pct:12.5/0/default.jpg#h=694&w=612,map,"United States Coast Guard Academy, New London, Connecticut, map and visitor's guide."
499,https://www.loc.gov/item/2006628317/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:ct006397/full/pct:25/0/default.jpg#h=637&w=821,map,"United States Coast Guard Academy, New London, CT."
500,https://www.loc.gov/item/75693154/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000880/full/pct:6.25/0/default.jpg#h=614&w=810,map,"Aero view of New London, Connecticut 1911."
501,https://www.loc.gov/item/2011589304/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:la002050/full/pct:6.25/0/default.jpg#h=956&w=623,map,"Map of the town of Norfolk, Litchfield County, Ct."
502,https://www.loc.gov/item/75693156/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000900/full/pct:6.25/0/default.jpg#h=616&w=865,map,"Norwalk, South Norwalk, and East Norwalk, Conn."
503,https://www.loc.gov/item/75693158/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000910/full/pct:6.25/0/default.jpg#h=447&w=672,map,"City of Norwich, Conn. 1876."
504,https://www.loc.gov/item/75693159/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784n:pm000920/full/pct:6.25/0/default.jpg#h=616&w=776,map,"Aero view of Norwich, Connecticut 1912."
505,https://www.loc.gov/item/75693160/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784p:pm000930/full/pct:6.25/0/default.jpg#h=397&w=522,map,"Plainville, Connecticut 1878."
506,https://www.loc.gov/item/75693161/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784p:pm000940/full/pct:6.25/0/default.jpg#h=392&w=565,map,"Bird's eye view of Plainville, Connecticut 1907."
507,https://www.loc.gov/item/74693232/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784p:pm000941/full/pct:12.5/0/default.jpg#h=816&w=1024,map,"View of Putnam, Conn. 1877."
508,https://www.loc.gov/item/74693228/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784r:pm000942/full/pct:6.25/0/default.jpg#h=432&w=543,map,"View of Rockville, Conn. 1877."
509,https://www.loc.gov/item/2005628467/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784r:pm011100/full/pct:6.25/0/default.jpg#h=479&w=624,map,"Rockville, Connecticut, 1895."
510,https://www.loc.gov/item/2011589306/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:la002049/full/pct:6.25/0/default.jpg#h=990&w=782,map,"[Map of the town of Salisbury, Litchfield Co., Connecticut]."
511,https://www.loc.gov/item/74693230/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000943/full/pct:12.5/0/default.jpg#h=768&w=964,map,"View of Seymour, Conn. 1879."
512,https://www.loc.gov/item/75693162/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000950/full/pct:6.25/0/default.jpg#h=409&w=609,map,"Aero view of Shelton, Connecticut 1919."
513,https://www.loc.gov/item/gm71005342/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000970/full/pct:6.25/0/default.jpg#h=403&w=521,map,"View of South Manchester, Conn. 1880."
514,https://www.loc.gov/item/74693143/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000971/full/pct:12.5/0/default.jpg#h=806&w=970,map,"View of Stafford Springs, Conn. 1878."
515,https://www.loc.gov/item/75693163/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000960/full/pct:6.25/0/default.jpg#h=547&w=732,map,"Aero view of Southington, Connecticut 1914."
516,https://www.loc.gov/item/74693237/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:pm000972/full/pct:6.25/0/default.jpg#h=408&w=708,map,"Stamford, Conn."
517,https://www.loc.gov/item/75692234/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784s:ct006395/full/pct:12.5/0/default.jpg#h=1002&w=815,map,"Map [of the] borough of Stonington, Connecticut, 1851."
518,https://www.loc.gov/item/74693239/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784t:pm000974/full/pct:12.5/0/default.jpg#h=750&w=968,map,"View of Thomaston, Conn. 1879."
519,https://www.loc.gov/item/2006628347/,//tile.loc.gov/image-services/iiif/service:gmd:gmd378:g3784:g3784t:pm011700/full/pct:12.5/0/default.jpg#h=538&w=822,map,"Terryville, Ct., Litchfield Co."
